age,workclass,fnlwgt,education-num,marital-status,occupation,race,sex,capital-gain,capital-loss,hours-per-week,income
66,1,222810,10,0,7,4,0,7896,0,40,1
44,4,27242,10,4,4,4,1,0,0,60,0
30,2,53158,12,4,12,4,0,0,0,40,0
36,4,206520,13,4,2,4,1,0,0,40,0
31,2,164190,10,2,9,4,1,0,0,50,1
22,2,287988,10,4,11,4,1,0,0,20,0
23,2,83891,9,4,11,1,1,0,0,40,0
49,2,65087,14,2,3,4,1,15024,0,50,1
39,4,363418,13,5,2,4,1,0,0,35,0
19,2,278870,10,4,5,4,1,0,0,16,0
30,2,174789,12,2,3,4,1,0,1848,50,1
25,2,228608,10,4,2,1,0,0,0,40,0
24,2,184400,9,4,13,1,1,0,0,30,0
46,2,263568,9,2,6,4,1,0,0,40,0
37,2,117381,14,2,9,4,1,0,0,45,0
41,0,83411,9,2,7,4,1,0,0,40,0
40,4,49156,10,2,9,4,1,0,0,20,0
44,2,421449,9,0,0,4,0,0,0,40,0
32,2,238944,9,2,6,4,1,0,0,40,0
58,2,188982,9,2,5,2,1,0,0,20,1
48,2,175925,9,2,6,4,1,0,0,48,0
34,2,164190,13,2,3,4,1,0,0,40,0
29,2,232914,11,4,0,2,0,0,0,40,0
46,3,120121,13,2,11,4,1,0,0,50,1
36,1,180805,9,4,13,1,1,0,0,40,0
59,1,161944,13,4,0,4,1,0,0,38,0
29,2,319149,8,2,13,4,1,0,0,40,0
25,2,290528,9,2,6,4,1,0,0,40,0
27,2,123984,12,4,7,1,0,0,0,35,0
48,2,34186,9,2,4,4,1,0,0,70,0
51,0,282680,16,4,9,4,0,0,1564,70,1
36,2,183892,9,0,13,4,1,8614,0,45,1
42,1,195124,7,0,11,4,1,7430,0,50,1
49,5,55938,13,2,0,4,1,0,0,40,1
33,2,209900,10,4,12,4,1,0,0,20,0
40,2,179717,13,0,11,4,1,0,1564,60,1
26,2,150361,13,4,9,4,0,0,0,40,0
59,2,252714,9,2,6,4,1,0,0,30,0
30,2,205204,9,4,0,4,0,0,0,40,0
31,1,168906,12,2,0,4,0,0,0,35,0
30,2,112115,13,2,3,4,1,0,0,50,1
27,2,116531,13,4,3,4,0,0,0,40,0
56,2,191917,12,0,0,4,0,4101,0,40,0
24,2,341294,9,2,6,4,1,0,0,40,0
47,2,216734,13,0,11,4,0,0,0,50,0
51,2,182187,13,4,9,2,1,0,0,35,0
34,2,424988,9,2,2,4,1,0,0,45,0
47,2,379118,9,0,7,2,1,0,0,9,0
47,2,168232,10,2,0,4,1,0,0,44,1
20,2,147171,10,4,0,1,0,0,0,40,0
34,3,207668,9,2,2,4,1,0,0,54,1
31,2,193650,7,0,7,4,0,0,0,40,0
42,2,200187,11,0,7,4,0,0,0,32,0
52,2,188644,3,3,2,4,1,0,0,40,0
56,2,398067,9,6,0,4,0,0,0,40,0
53,2,29658,9,2,2,4,1,0,0,40,1
26,2,154966,10,2,11,4,1,0,0,50,1
81,2,364099,10,0,0,4,0,0,0,20,0
57,0,97837,10,0,9,4,1,0,0,48,1
34,2,117983,9,4,0,4,0,0,0,40,0
24,2,64167,11,4,12,2,0,0,0,40,0
20,2,315877,9,4,7,4,1,0,2001,40,0
68,0,232151,10,0,0,2,0,2346,0,40,0
60,2,225526,9,5,11,4,0,0,0,32,0
37,0,289653,10,2,2,4,1,0,0,40,0
25,2,179462,4,4,5,4,1,0,0,40,0
36,0,67317,9,2,0,4,1,0,0,40,0
45,2,77764,12,2,2,4,1,0,0,40,0
34,2,253438,10,2,3,4,1,0,0,60,1
31,2,150309,13,5,3,4,0,0,0,70,0
47,4,83064,13,2,4,4,1,0,0,60,0
60,4,376973,9,2,2,4,1,0,0,42,1
75,2,311184,13,2,3,4,1,0,0,24,0
43,1,159449,10,2,10,4,1,0,0,40,0
18,2,168288,9,4,5,4,1,0,0,40,0
25,2,74883,13,4,12,1,0,0,1092,40,0
20,2,275190,9,4,0,4,0,0,0,40,0
32,2,189838,9,4,11,4,0,0,0,50,0
57,3,101338,13,2,3,4,1,0,0,20,0
43,2,331894,10,2,13,4,1,0,0,60,1
18,4,40293,9,4,4,4,1,0,0,40,0
41,1,88904,13,5,9,2,0,0,0,40,0
48,2,145041,9,4,6,4,1,0,0,40,0
35,2,46385,9,2,13,4,1,5178,0,90,1
41,5,363591,11,2,3,4,1,0,0,40,0
23,2,183327,9,4,2,2,0,0,1594,20,0
32,5,182556,13,2,10,4,1,0,1887,45,1
33,2,267859,9,4,2,4,1,0,0,40,0
58,2,190747,9,2,6,4,1,0,0,40,0
22,2,162869,10,4,11,4,1,0,0,65,0
33,2,141229,10,0,7,4,0,0,0,50,0
42,4,174216,15,2,9,4,1,0,0,38,1
25,2,366416,9,4,0,4,0,0,0,40,0
39,2,172538,9,2,9,4,1,0,0,50,1
35,2,193026,13,2,11,4,1,0,0,45,1
50,2,184424,10,2,0,4,0,0,1902,38,1
49,1,337768,14,2,3,4,1,0,0,50,1
25,1,179059,13,4,9,4,1,0,0,40,0
47,0,99549,10,0,0,2,0,0,0,40,0
46,2,72619,10,2,3,4,0,0,0,40,1
42,5,55764,12,0,9,2,1,0,0,40,0
37,2,30267,7,4,13,4,1,0,0,60,1
25,2,308144,13,4,2,4,1,0,0,40,0
29,2,206351,6,2,2,4,1,5013,0,40,0
26,2,282304,10,4,11,4,1,0,0,45,0
45,3,142719,13,2,3,4,1,0,0,40,1
34,2,114973,9,5,3,4,0,0,0,30,0
33,0,159548,12,4,0,2,0,0,0,40,0
43,2,91209,13,2,3,4,1,0,0,40,1
28,2,196564,9,2,2,4,1,0,0,45,0
51,4,149220,10,2,4,4,1,0,0,75,0
21,2,169699,10,4,7,4,0,0,0,35,0
23,2,218215,12,4,7,4,0,0,0,35,0
30,2,156718,9,4,12,4,0,0,0,40,0
46,2,55720,14,2,3,4,1,0,0,45,1
38,3,257250,9,4,4,4,1,0,0,50,0
20,2,194630,9,4,11,4,1,0,0,40,0
36,2,398931,13,2,9,4,1,0,1485,50,1
37,4,362062,15,2,9,4,1,99999,0,50,1
44,1,101593,14,4,9,4,1,0,1876,42,0
33,2,196266,9,2,2,4,1,0,0,40,1
45,1,197332,13,4,3,4,1,0,0,40,0
47,2,97842,10,2,2,4,1,0,0,40,0
54,2,86837,9,2,2,1,1,0,1902,40,1
17,2,57324,6,4,7,4,1,0,0,30,0
43,2,116852,9,2,3,4,0,0,0,36,1
45,2,154430,13,6,9,4,0,10520,0,50,1
37,2,38468,10,4,0,4,0,0,0,40,0
44,1,188808,11,2,2,4,1,0,0,40,1
55,1,177163,14,6,9,4,0,914,0,50,0
41,2,187322,9,2,6,4,1,0,0,48,0
23,2,107578,13,4,0,4,0,2174,0,40,0
38,2,168680,10,4,0,2,0,0,0,40,0
23,2,256755,13,4,5,4,0,0,0,40,0
35,2,360799,9,2,2,4,1,7298,0,40,1
18,2,188476,7,4,3,4,1,0,0,20,0
47,2,30457,11,2,7,4,1,0,0,40,0
25,2,252752,10,4,9,4,0,0,0,8,0
41,4,443508,9,2,3,4,1,0,0,50,0
23,2,244408,10,4,0,1,0,0,0,24,0
41,2,178983,9,2,0,4,0,0,0,40,0
26,2,143068,10,2,3,4,1,2407,0,50,0
30,1,247328,10,4,0,4,1,0,0,40,0
42,2,201732,10,2,11,4,1,0,0,40,1
35,2,246829,9,0,3,4,0,0,0,40,0
29,2,119170,10,5,12,4,0,0,0,40,0
21,2,207923,10,3,0,4,0,0,0,15,0
48,5,170142,14,0,9,4,1,0,0,40,1
44,4,187164,9,0,13,4,1,0,0,60,0
34,1,303867,5,4,7,4,1,0,0,40,0
19,2,291429,9,4,7,4,0,0,0,25,0
32,2,213179,10,0,2,4,1,0,0,40,1
31,5,111843,12,5,7,2,0,0,0,40,0
25,2,297154,9,2,5,4,1,2407,0,40,0
47,0,68493,9,2,0,2,1,0,0,40,1
46,0,340718,7,6,0,4,0,0,0,40,0
18,2,194059,8,4,0,4,1,0,0,40,0
31,2,47296,10,2,0,4,0,0,1740,20,0
28,5,286310,9,2,0,4,0,0,0,40,0
38,2,207202,9,2,6,4,1,0,0,48,1
33,3,132601,9,2,2,4,1,0,0,40,1
41,2,160785,11,2,3,4,1,0,0,40,1
46,2,117849,10,2,11,4,1,15024,0,40,1
38,1,225605,10,2,9,4,1,0,0,44,0
24,2,190290,13,4,11,4,1,0,0,60,0
49,2,164799,9,2,6,4,1,0,0,40,1
60,0,21876,10,0,9,0,0,0,0,40,0
44,2,160785,13,2,11,4,1,0,0,60,1
63,3,272425,11,2,3,4,1,0,0,40,1
40,2,168538,9,2,11,4,1,0,0,60,1
45,3,204205,10,2,3,4,1,0,0,50,1
49,2,142287,10,2,0,4,1,0,1902,50,1
36,2,169926,9,0,11,4,0,0,0,40,0
65,1,205024,9,2,7,4,1,0,0,8,0
41,2,374764,13,6,3,4,1,0,0,20,0
25,2,108779,14,5,7,4,0,0,0,40,0
60,2,227332,11,6,0,4,1,0,0,40,0
17,1,246308,7,4,9,4,0,0,0,20,0
28,2,51331,12,2,3,4,0,0,0,16,1
31,2,153078,12,4,2,3,1,0,0,50,0
47,2,169180,14,4,9,4,0,0,0,35,0
45,4,193451,10,2,13,4,1,0,0,45,0
51,2,305147,13,4,9,4,1,0,0,40,0
23,2,138892,9,4,6,2,1,0,0,40,0
44,4,402397,14,2,3,4,0,0,1902,60,1
34,2,223267,9,4,3,4,1,0,0,50,0
19,2,29250,10,4,9,4,1,0,0,10,0
46,5,29696,9,2,13,4,1,0,0,40,0
30,2,315640,16,2,9,1,1,0,1977,40,1
37,2,632613,6,2,4,4,1,0,0,35,0
56,2,282023,15,2,9,4,1,0,0,45,1
29,2,77760,9,2,0,4,1,0,0,45,0
46,4,148599,14,2,2,4,1,0,0,50,1
55,2,414994,9,2,2,4,1,0,0,40,0
45,2,339863,13,0,11,4,1,8614,0,48,1
34,2,499249,9,3,5,4,1,0,0,40,0
41,2,252058,13,4,0,4,1,0,0,40,0
34,2,117963,15,2,9,4,1,0,0,50,1
27,2,194652,9,4,2,2,1,0,0,40,0
29,2,299705,10,4,5,2,1,0,0,37,0
19,0,27433,8,4,7,4,0,0,0,30,0
47,1,39986,13,2,9,4,1,0,0,40,0
43,3,135342,10,2,3,4,1,0,0,50,1
52,2,270142,11,5,3,2,0,0,0,60,0
33,4,118267,12,0,11,4,1,0,0,60,0
29,2,266043,5,2,13,4,1,0,0,40,0
23,2,35633,9,2,5,4,1,0,0,40,0
23,2,74568,10,4,3,4,1,0,0,40,0
39,2,214816,13,2,3,4,1,0,0,60,0
43,2,222971,3,4,6,4,0,0,0,40,0
31,2,259425,9,2,2,4,1,0,0,40,1
47,3,212120,9,2,2,4,1,0,0,40,1
26,2,245880,9,4,0,4,1,0,0,60,0
58,1,54947,10,4,9,4,0,0,0,55,0
47,3,79627,15,0,9,4,1,27828,0,50,1
55,2,151474,13,4,12,4,0,0,1590,38,0
26,2,132661,9,2,3,4,0,5013,0,40,0
28,2,161674,9,4,6,4,0,0,0,40,0
36,2,62346,9,2,2,2,1,0,0,40,0
40,2,227236,9,2,11,4,1,0,0,50,0
19,2,283033,7,4,7,4,1,0,0,40,0
63,4,298249,13,2,11,4,1,10605,0,40,1
42,2,251229,13,2,13,4,1,0,0,40,0
76,2,199949,5,2,10,4,1,0,0,13,0
23,5,305498,11,4,12,4,0,0,0,40,0
38,4,203836,3,4,13,4,1,0,0,40,0
33,5,79440,14,4,9,1,1,0,0,30,0
48,1,142719,14,2,9,4,1,0,0,40,1
56,2,119859,10,0,13,4,1,0,0,40,1
32,2,141410,9,2,6,2,1,0,0,40,0
44,1,202872,10,0,9,4,0,0,0,25,0
27,2,198813,9,0,0,2,0,0,0,40,0
33,0,129707,10,4,3,4,1,0,0,50,0
22,2,445758,3,4,5,4,1,0,0,40,0
44,2,173981,9,2,2,4,1,0,0,40,0
42,2,108506,9,2,13,0,1,0,0,60,0
34,2,134886,10,4,0,4,0,0,0,40,0
45,0,181970,9,2,0,4,1,0,1672,40,0
57,3,282913,9,2,11,4,1,0,0,40,0
59,1,196013,13,2,9,4,1,0,0,40,1
33,0,348491,10,2,3,2,0,0,0,40,1
52,2,416164,9,2,4,3,1,0,0,49,0
17,2,121037,8,4,11,4,0,0,0,15,0
29,2,103111,9,4,7,4,1,0,0,30,0
63,4,147589,13,2,11,4,1,0,0,30,1
20,2,24008,10,4,5,4,1,0,0,24,0
42,3,123838,15,2,9,4,1,0,1977,50,1
50,4,175456,9,2,4,4,1,0,0,50,0
55,2,84774,9,2,8,4,0,0,0,30,0
27,2,194590,12,2,0,2,0,0,0,25,0
28,2,134566,13,2,3,4,1,0,0,45,0
55,2,211678,11,2,6,4,1,0,0,45,0
44,0,44822,10,2,2,4,1,0,0,40,0
53,5,144586,10,4,10,4,0,0,0,40,0
23,2,119156,9,2,2,4,1,0,0,40,0
25,2,371987,9,0,0,4,0,0,0,40,0
44,5,144125,13,0,9,4,0,0,0,40,0
55,2,31905,14,2,3,4,1,0,1977,40,1
48,4,121124,10,2,9,4,1,0,0,35,1
46,2,58126,9,2,2,4,1,0,0,40,0
26,2,318518,10,4,13,4,1,0,0,40,0
30,2,296509,4,5,4,4,1,0,0,45,0
32,2,473133,14,2,9,4,1,0,0,40,1
52,2,155434,9,2,3,4,1,0,0,48,0
52,2,99185,9,2,11,4,1,7298,0,50,1
39,2,56648,9,5,11,4,0,0,0,47,0
57,1,118481,13,2,9,4,1,0,1902,40,1
21,2,321666,9,4,2,4,1,594,0,40,0
22,5,119838,10,4,7,4,1,0,0,10,0
26,2,330695,10,2,6,4,1,0,0,40,0
26,5,58039,10,2,7,4,1,0,0,40,0
44,2,313022,11,2,3,2,1,0,0,40,1
42,2,178134,10,0,0,4,0,0,0,30,0
40,2,165309,10,2,13,4,1,0,0,43,0
22,2,216181,7,4,2,4,1,0,0,45,0
62,2,178745,9,2,2,4,1,0,0,45,1
44,2,111067,10,2,2,4,1,0,0,40,0
33,4,295591,2,3,2,4,1,0,0,40,0
45,2,123075,9,2,3,4,1,0,0,50,0
18,2,78045,7,2,5,4,1,0,0,40,0
32,1,255004,10,4,2,4,1,0,0,40,0
33,2,254221,16,4,9,4,0,0,0,60,1
20,2,174714,10,4,9,4,1,0,0,15,0
68,4,450580,9,2,4,4,1,0,0,20,0
61,2,128230,4,2,11,4,1,0,0,50,1
48,2,192894,16,2,9,4,1,0,0,40,1
45,2,325390,9,2,11,4,1,0,0,40,0
36,4,20333,9,2,11,4,0,7688,0,40,1
32,0,128714,9,4,7,2,0,0,0,32,0
35,2,170797,13,0,7,4,0,0,0,40,0
39,2,269186,9,2,2,4,1,0,0,40,0
53,2,127671,4,2,6,4,1,0,0,40,0
30,2,211840,10,5,11,2,0,0,0,16,0
37,2,163392,9,4,13,1,1,0,0,40,0
40,2,201495,13,0,10,4,1,0,0,45,0
25,2,251854,10,4,0,2,0,0,0,40,0
41,2,279297,9,4,11,2,0,0,0,60,0
52,4,195462,9,2,4,4,1,0,0,98,1
33,2,170769,9,2,2,4,1,0,0,40,0
28,2,142443,9,4,2,4,1,0,0,40,0
25,4,182809,9,2,2,4,1,7298,0,40,1
53,2,121441,10,2,11,4,1,0,0,55,0
44,2,275094,2,4,7,4,1,0,0,10,0
35,2,170263,9,0,3,4,0,0,0,40,0
38,2,172571,10,0,2,4,1,0,0,58,0
34,2,178615,9,2,6,4,1,0,0,40,0
33,2,279524,9,0,6,4,0,0,0,40,0
24,5,165201,10,2,0,4,0,0,0,45,0
65,1,323006,9,6,7,2,0,0,0,25,0
29,2,235168,12,2,11,4,1,0,0,60,0
39,3,114844,15,2,9,4,1,99999,0,65,1
46,1,216414,10,2,10,4,1,0,0,40,1
37,2,34378,4,2,4,4,1,2580,0,60,0
47,5,80914,14,2,3,4,1,0,0,47,1
62,2,73292,10,2,7,4,1,0,0,40,0
54,4,212165,9,2,11,4,1,0,0,60,0
90,2,52386,10,4,7,1,1,0,0,35,0
33,2,205649,12,3,2,4,1,0,0,20,0
57,2,109638,10,2,3,4,1,0,1672,45,0
25,2,200408,12,4,2,4,1,0,0,40,0
44,3,187720,10,2,11,4,1,0,0,50,1
52,2,236180,13,3,7,4,1,0,0,50,0
21,2,118693,10,4,6,4,1,0,0,40,0
31,2,363130,9,4,7,2,1,0,0,18,0
39,2,225544,14,2,13,4,1,0,0,40,0
59,0,243612,9,6,6,4,0,0,0,40,0
29,4,160786,9,2,3,4,1,0,0,55,0
49,2,234320,4,4,9,2,1,0,0,45,0
34,2,314646,5,2,2,4,1,0,0,40,0
22,2,124971,13,4,11,4,1,0,0,40,0
32,2,209184,13,2,11,3,1,0,0,40,0
39,5,121838,9,0,7,2,0,0,0,40,0
46,2,265275,14,2,9,4,1,0,0,60,0
50,2,71417,9,2,2,4,1,3103,0,40,1
34,2,45522,9,4,7,4,1,0,0,40,0
28,1,250135,14,2,9,4,0,0,1902,55,0
18,2,120283,8,4,11,4,0,0,0,24,0
20,2,216972,9,4,11,4,1,0,0,30,0
20,2,116791,9,4,6,4,0,0,0,40,0
55,5,26290,11,6,3,0,0,0,0,38,0
22,2,216134,10,4,11,2,0,0,0,40,0
60,4,143932,14,2,3,4,1,0,0,40,0
40,2,217120,6,0,2,4,1,0,0,50,0
47,5,223944,10,2,0,4,0,0,0,30,0
23,2,185452,13,4,3,4,0,0,0,35,0
57,1,44273,9,6,13,4,0,0,0,40,0
52,2,178983,7,2,7,4,1,0,0,40,0
42,2,219288,4,6,2,4,1,0,0,40,0
25,2,349190,12,4,5,4,1,0,0,20,0
49,3,158685,9,2,0,4,0,0,2377,40,1
41,0,57924,10,4,10,4,1,0,0,40,0
40,5,270324,11,2,7,2,1,0,0,30,0
38,2,33001,13,2,3,4,1,0,0,55,1
58,2,204021,9,4,13,4,1,0,0,40,0
26,2,192506,13,4,7,2,0,0,0,35,0
57,2,372967,6,0,0,4,0,0,0,70,0
28,2,273929,9,2,11,4,1,0,1628,60,0
42,2,195821,9,5,11,4,0,0,0,40,0
28,2,56179,10,4,3,4,1,2174,0,55,0
39,4,124090,5,2,2,4,1,0,0,40,0
28,2,199600,9,2,6,2,1,0,0,40,0
42,2,255847,9,2,6,4,1,4386,0,48,1
51,4,218311,10,0,11,4,0,0,0,50,0
27,2,167336,10,4,0,4,0,0,0,39,0
41,2,59938,9,0,0,4,0,0,0,43,0
28,2,263728,13,2,2,4,1,0,0,40,0
54,4,278230,10,0,4,4,0,10520,0,30,1
49,2,43910,9,2,0,4,0,0,0,30,0
47,2,190139,14,2,3,4,1,0,0,40,1
27,2,109001,10,2,2,4,1,0,0,49,0
42,1,159931,13,2,9,4,0,0,0,45,1
32,2,194987,9,2,0,2,0,0,0,40,0
32,1,87310,9,2,7,4,1,0,0,41,0
27,2,133937,14,4,11,4,1,0,0,40,0
29,2,207064,9,2,2,4,1,0,0,40,1
22,2,36011,11,4,9,4,1,0,0,30,0
41,0,168294,9,2,0,4,1,5178,0,40,1
49,1,194895,10,2,5,4,1,7298,0,40,1
58,4,49884,9,2,4,4,1,0,0,50,0
41,4,27305,9,2,4,4,1,7688,0,40,1
26,2,229977,5,2,2,4,1,0,0,35,0
21,2,64520,9,4,11,4,1,0,0,55,0
37,2,305379,13,2,3,4,1,0,0,50,1
23,2,202284,13,4,11,4,1,0,0,20,0
42,4,99185,10,2,3,4,1,0,0,40,1
25,2,159662,9,2,11,4,1,0,0,26,1
67,2,197865,10,0,0,4,0,0,0,40,0
41,1,175149,9,0,13,2,0,0,0,38,0
49,1,349633,14,2,9,4,0,0,0,50,1
36,2,135293,13,0,9,4,0,1506,0,45,0
18,2,242893,7,4,2,4,1,0,0,35,0
25,2,218667,3,2,5,4,1,0,0,40,0
43,5,144811,15,0,9,4,1,0,0,50,0
38,2,146091,16,2,3,4,0,99999,0,36,1
21,2,206861,10,4,11,4,1,0,0,20,0
65,4,226215,13,2,11,4,1,0,0,15,0
66,2,114447,11,6,9,4,0,0,0,35,0
33,2,124187,7,4,13,2,1,0,0,60,0
51,2,147954,9,2,0,2,0,3411,0,38,0
27,3,64379,9,2,2,4,1,0,1740,40,0
17,2,156501,8,4,7,4,0,0,0,16,0
32,2,207668,13,2,3,4,1,15024,0,45,1
38,2,225707,9,2,6,4,1,0,0,40,1
43,1,115603,10,0,0,4,0,0,0,40,0
40,5,506329,16,2,9,1,1,0,0,40,1
63,2,275034,13,2,11,4,1,0,1740,35,0
42,2,56483,12,0,0,4,0,0,0,40,0
43,0,144778,13,4,3,4,1,0,0,40,1
76,4,33213,14,2,9,4,1,0,0,30,1
41,1,297248,15,2,9,4,1,0,2415,45,1
17,2,137042,6,4,9,4,1,0,0,20,0
30,4,33308,9,4,2,4,1,0,0,40,0
30,2,158420,13,4,9,4,1,0,0,50,0
22,2,41763,10,4,7,4,1,0,0,25,0
28,2,149734,9,4,7,2,0,0,0,52,0
24,2,349691,10,4,11,2,0,0,0,40,0
47,2,185385,6,2,6,4,1,0,0,40,1
34,4,174463,11,4,4,4,1,0,0,50,0
26,2,236068,10,4,11,4,0,0,0,20,0
25,2,91334,11,2,3,4,1,0,0,75,0
28,2,33895,13,4,11,4,1,0,0,45,0
36,2,214816,9,4,2,4,0,0,0,40,0
24,2,229773,13,4,3,4,1,0,0,40,0
51,3,166386,13,2,3,1,0,0,0,35,0
44,2,266135,13,2,9,4,1,0,0,50,1
18,2,300379,8,4,0,4,1,0,0,12,0
54,0,392502,10,2,9,4,1,0,0,40,1
61,2,73809,10,0,0,4,0,0,0,40,0
51,2,193720,13,2,3,4,1,0,0,45,1
43,2,316183,4,2,6,4,1,0,0,40,0
51,2,162944,9,2,2,4,1,0,0,40,0
50,1,186888,9,2,3,2,0,0,0,40,1
24,2,192017,10,2,5,4,1,0,0,30,0
20,5,161978,10,2,7,4,1,0,0,20,0
52,2,202930,13,0,3,4,1,0,0,40,1
57,1,323309,4,0,7,4,1,0,0,40,0
49,3,197332,10,2,11,4,1,0,0,60,0
42,3,204033,13,2,0,4,0,0,0,35,0
22,2,271274,7,4,11,4,0,0,0,40,0
38,2,174242,10,2,12,4,1,0,0,40,1
21,2,209483,10,4,11,4,0,0,0,20,0
39,0,99146,13,2,10,4,1,0,1887,60,1
52,4,102346,10,4,9,4,0,0,0,35,0
25,2,181666,12,4,12,4,0,0,0,40,0
50,2,207367,10,3,7,4,0,0,0,40,0
35,5,82622,10,2,3,4,1,0,0,80,0
50,2,202296,11,5,9,4,0,0,0,40,0
58,2,142182,9,2,2,4,1,0,0,25,0
48,0,94342,13,0,3,4,1,0,0,45,0
30,2,41493,10,0,0,4,0,0,0,35,0
18,2,181712,7,4,5,4,1,0,0,12,0
29,4,164607,9,2,2,4,1,0,0,40,0
52,4,41496,10,2,11,4,1,0,0,45,0
63,2,143098,9,2,11,4,1,4064,0,40,0
36,1,196529,14,2,9,4,0,0,0,40,1
24,2,157332,10,4,6,4,0,0,0,42,0
30,1,154935,12,4,10,2,1,0,0,40,0
23,2,223231,9,2,6,3,1,0,0,40,0
21,2,362589,13,4,7,4,0,0,0,20,0
28,2,94880,10,4,2,4,1,0,0,43,0
20,2,309580,9,4,0,4,1,0,0,40,0
18,2,130389,7,4,7,4,1,0,0,20,0
21,2,349365,10,4,0,4,0,0,0,15,0
27,2,376936,9,4,2,4,1,0,0,40,0
42,2,179557,10,0,12,4,0,0,0,40,0
21,2,105577,10,4,7,4,0,0,0,30,0
51,2,224207,10,2,11,4,1,0,0,40,1
27,0,47907,13,4,0,4,0,0,0,40,0
23,4,191283,9,4,13,4,1,0,0,40,0
57,2,20953,10,2,11,4,1,0,1902,40,1
22,5,186569,13,4,9,4,0,0,0,12,0
59,2,43221,5,2,13,4,1,0,0,60,1
38,2,161141,9,0,13,4,1,0,0,40,0
20,2,203003,9,4,13,4,1,0,0,40,0
90,2,141758,5,4,0,4,0,0,0,40,0
35,2,113322,11,2,11,4,1,0,0,40,0
50,2,343847,9,2,10,4,1,0,0,38,1
45,2,214068,16,2,9,4,1,0,0,50,1
44,2,116632,14,2,3,4,1,0,0,50,1
23,2,240160,12,4,9,4,1,0,0,40,0
34,2,516337,7,2,5,4,1,0,0,40,0
23,3,284651,13,0,11,4,0,0,0,43,0
39,5,141420,10,2,10,4,1,0,0,40,0
19,2,42750,10,4,5,4,1,0,0,55,0
54,2,165278,10,2,3,4,1,0,0,40,1
40,2,167265,14,0,9,4,1,0,0,43,0
44,2,139907,10,4,11,4,1,0,0,50,0
31,3,236415,10,2,0,4,0,0,0,20,1
25,2,312966,5,5,5,4,1,0,0,40,0
33,2,118941,13,2,3,4,0,0,0,32,1
32,2,198068,9,4,13,4,1,0,0,60,0
36,2,373952,6,2,6,4,1,0,0,40,0
47,4,236111,10,2,9,3,1,0,0,55,1
80,2,157778,14,6,9,4,0,0,0,10,0
21,2,143604,10,4,11,4,0,0,0,8,0
35,4,319831,10,2,4,4,1,0,0,60,0
30,2,137606,9,2,13,4,1,5013,0,40,0
49,2,268234,4,2,5,4,1,0,0,40,0
33,2,100135,9,2,0,4,0,0,1740,25,0
53,4,34973,10,2,4,4,1,0,0,45,0
41,2,323790,9,0,5,4,1,0,0,55,0
57,2,319733,13,2,6,4,1,0,0,40,1
19,2,125591,10,4,7,4,0,0,0,40,0
28,2,60772,13,4,3,4,0,0,0,45,0
42,0,74680,14,0,0,4,1,0,2001,60,0
29,4,141185,10,2,4,4,1,0,0,55,0
26,2,273792,10,4,7,4,1,0,0,20,0
41,2,70037,10,4,2,4,1,0,3004,60,1
40,2,343068,10,0,3,4,0,0,0,40,0
36,4,177907,16,4,9,4,1,0,0,40,1
28,2,144063,9,2,3,4,1,0,0,40,0
25,4,257574,13,4,0,2,0,0,0,20,0
42,4,67065,9,2,4,4,1,0,0,60,0
32,2,183356,9,4,2,4,1,0,0,40,0
32,2,152940,12,4,0,4,1,0,0,30,0
37,2,227128,3,2,2,4,1,0,0,40,0
39,1,45607,9,2,10,4,1,0,0,56,0
49,2,155489,13,2,2,4,1,0,0,40,0
19,2,165115,9,4,11,4,0,0,0,40,0
31,2,49923,9,2,13,4,1,0,0,40,0
40,2,272240,9,0,6,4,0,0,0,40,0
29,2,255476,4,4,5,4,1,0,0,30,0
59,2,194290,9,2,4,4,1,0,0,48,0
52,2,145548,12,2,10,4,1,0,0,40,1
27,2,175262,13,4,3,4,1,0,0,40,0
45,1,37306,13,2,9,4,1,0,0,45,1
58,2,137547,13,2,7,1,1,0,0,40,0
53,2,276515,13,4,3,4,1,0,0,40,0
23,2,174626,9,4,5,4,1,0,0,25,0
35,2,215310,7,0,5,4,1,0,0,40,0
49,2,332355,9,2,3,4,1,0,0,40,0
49,2,204057,12,0,3,4,0,0,0,40,0
25,2,391591,8,4,2,4,1,0,0,40,0
47,2,169092,14,0,9,4,0,0,0,50,1
28,2,230743,12,0,0,4,0,0,0,40,0
20,2,190963,10,4,3,4,0,0,0,30,0
19,2,169853,9,4,6,4,1,0,0,24,0
28,2,212091,9,2,6,4,1,2580,0,40,0
31,2,202822,10,0,0,2,0,0,0,40,0
30,2,140011,11,2,5,4,1,0,0,53,0
35,2,90273,4,2,6,4,1,0,0,40,1
23,2,224424,13,4,7,4,1,0,0,40,0
25,2,168943,13,2,3,4,0,0,0,30,1
19,2,571853,9,4,7,4,1,0,0,30,0
30,2,156464,14,4,9,4,1,0,0,45,1
26,2,108542,9,4,2,4,1,0,0,35,0
34,1,194325,9,2,13,4,1,0,0,45,0
49,2,114797,13,0,3,2,0,0,0,40,0
35,2,40135,10,2,5,4,1,0,2042,40,0
38,2,204756,9,4,11,4,0,0,0,40,0
36,2,228190,9,2,5,2,1,0,0,20,0
33,2,163392,9,2,9,0,1,0,0,48,1
54,2,138845,10,4,7,4,0,0,0,40,0
19,1,169853,9,4,2,4,1,0,0,40,0
60,2,224097,9,2,2,4,1,0,0,40,0
